scenario,candidate,reference,metric,mean_diff,ci_low,ci_high,relative_pct,n_seeds,verdict
lead_concept_drift|concept_drift|0.25,do_nothing,propensity_ev_gbm,net_value_per_1k_leads,-2138.1088342838584,-4416.219930012377,-110.74852137223479,-2.822754764520361,8,worse
lead_concept_drift|concept_drift|0.25,dr_learner,propensity_ev_gbm,net_value_per_1k_leads,-888.1370899726548,-1908.303623854989,-144.66462551156746,-1.1725283400305748,8,statistically worse but below practical threshold
lead_concept_drift|concept_drift|0.25,existing_policy_capped,propensity_ev_gbm,net_value_per_1k_leads,-2009.428080528527,-3496.1382458460866,-875.1561348526466,-2.652869020193134,8,worse
lead_concept_drift|concept_drift|0.25,existing_policy_replay,propensity_ev_gbm,net_value_per_1k_leads,-1959.9667389645497,-3136.058278965066,-873.6978954253132,-2.5875696138576987,8,worse
lead_concept_drift|concept_drift|0.25,fifo,propensity_ev_gbm,net_value_per_1k_leads,-2175.4086923233726,-3661.874321834958,-838.7638987798088,-2.8719984467449087,8,worse
lead_concept_drift|concept_drift|0.25,funnel_ev_gbm,propensity_ev_gbm,net_value_per_1k_leads,-123.8403249406656,-422.20867429998543,60.70595191339817,-0.16349535704673301,8,no meaningful evidence of difference
lead_concept_drift|concept_drift|0.25,hist_conversion_rate,propensity_ev_gbm,net_value_per_1k_leads,-1449.5945189149352,-2765.067290391773,-329.49349311082005,-1.9137706038524764,8,statistically worse but below practical threshold
lead_concept_drift|concept_drift|0.25,hist_net_profit,propensity_ev_gbm,net_value_per_1k_leads,-1624.9654115071125,-3226.8613796782374,-284.9774646375527,-2.145297182240411,8,worse
lead_concept_drift|concept_drift|0.25,hist_profit_per_agent_hour,propensity_ev_gbm,net_value_per_1k_leads,-1628.1833403816418,-3230.0793085527666,-291.7929161644897,-2.149545527281045,8,worse
lead_concept_drift|concept_drift|0.25,hist_roas,propensity_ev_gbm,net_value_per_1k_leads,-1808.766617072371,-3782.0352659564514,-234.38997441848142,-2.3879535524002096,8,worse
lead_concept_drift|concept_drift|0.25,last_click_attribution,propensity_ev_gbm,net_value_per_1k_leads,-1949.7138141036826,-3323.645214928177,-744.0574911824255,-2.5740335898549844,8,worse
lead_concept_drift|concept_drift|0.25,lead_score_gbm,propensity_ev_gbm,net_value_per_1k_leads,-294.10789028044155,-910.8738100489413,211.26325032856175,-0.3882844667494275,8,no meaningful evidence of difference
lead_concept_drift|concept_drift|0.25,lead_score_logit,propensity_ev_gbm,net_value_per_1k_leads,10.591709502498816,-545.3286403060793,402.224829048243,0.013983291207254252,8,no meaningful evidence of difference
lead_concept_drift|concept_drift|0.25,lowest_cpl,propensity_ev_gbm,net_value_per_1k_leads,-2303.6461592328983,-4242.09899292334,-666.806237531006,-3.0412989589099637,8,worse
lead_concept_drift|concept_drift|0.25,oracle,propensity_ev_gbm,net_value_per_1k_leads,859.9361539472116,639.6806218699867,1066.5575399784216,1.1352971545767172,8,statistically better but below practical threshold
lead_concept_drift|concept_drift|0.25,propensity_ev_logit,propensity_ev_gbm,net_value_per_1k_leads,156.3262690562433,20.934454900630953,333.63547641023706,0.20638365724072347,8,statistically better but below practical threshold
lead_concept_drift|concept_drift|0.25,random,propensity_ev_gbm,net_value_per_1k_leads,-2624.4488416533245,-4478.058536627961,-1021.143962969556,-3.46482618341464,8,worse
lead_concept_drift|concept_drift|0.25,s_learner,propensity_ev_gbm,net_value_per_1k_leads,-587.1365231032728,-1423.8482959417533,-23.496329950026393,-0.7751440859505149,8,statistically worse but below practical threshold
lead_concept_drift|concept_drift|0.25,t_learner,propensity_ev_gbm,net_value_per_1k_leads,-1088.5900494928287,-2107.911739024618,-277.493851816786,-1.4371685386373487,8,statistically worse but below practical threshold
lead_concept_drift|concept_drift|0.25,x_learner,propensity_ev_gbm,net_value_per_1k_leads,-793.5920190380284,-1962.266167447121,-26.81433844928415,-1.0477088990538854,8,statistically worse but below practical threshold
lead_delayed_censored|delayed_censored|0.25,call_everyone,propensity_ev_gbm,net_value_per_1k_leads,-37004.005337495975,-44022.82621380509,-30699.448061982872,-16.05642857632727,8,worse
lead_delayed_censored|delayed_censored|0.25,causal_forest,propensity_ev_gbm,net_value_per_1k_leads,-6258.448746824051,-9925.232476566425,-3519.5070464131954,-2.715606983230028,8,worse
lead_delayed_censored|delayed_censored|0.25,class_transformation,propensity_ev_gbm,net_value_per_1k_leads,-18494.3056423511,-20775.543934881516,-16344.56862029812,-8.024874467150624,8,worse
lead_delayed_censored|delayed_censored|0.25,do_nothing,propensity_ev_gbm,net_value_per_1k_leads,-67368.8534467011,-81687.9537356984,-55133.34345841695,-29.23205674008297,8,worse
lead_delayed_censored|delayed_censored|0.25,dr_learner,propensity_ev_gbm,net_value_per_1k_leads,-7764.166801406218,-10645.613000719955,-4160.888596150303,-3.3689539433491564,8,worse
lead_delayed_censored|delayed_censored|0.25,existing_policy_capped,propensity_ev_gbm,net_value_per_1k_leads,-28302.527994430482,-36786.45733742413,-22470.218889792828,-12.280765693534176,8,worse
lead_delayed_censored|delayed_censored|0.25,existing_policy_replay,propensity_ev_gbm,net_value_per_1k_leads,-35059.11420499422,-41413.756677095764,-29644.787823468843,-15.212519781240607,8,worse
lead_delayed_censored|delayed_censored|0.25,fifo,propensity_ev_gbm,net_value_per_1k_leads,-38804.664242863255,-46023.51528245669,-30539.29218093093,-16.83775348536518,8,worse
lead_delayed_censored|delayed_censored|0.25,funnel_ev_gbm,propensity_ev_gbm,net_value_per_1k_leads,-339.34824213972934,-3737.165036311506,1913.7031159652233,-0.14724678484730447,8,no meaningful evidence of difference
lead_delayed_censored|delayed_censored|0.25,hist_conversion_rate,propensity_ev_gbm,net_value_per_1k_leads,-20433.89228594483,-25661.74257227162,-15517.112626395892,-8.866481588499301,8,worse
lead_delayed_censored|delayed_censored|0.25,hist_net_profit,propensity_ev_gbm,net_value_per_1k_leads,-22973.450765842852,-30190.54413292574,-16707.81287869238,-9.968422823670686,8,worse
lead_delayed_censored|delayed_censored|0.25,hist_profit_per_agent_hour,propensity_ev_gbm,net_value_per_1k_leads,-22973.450765842852,-30190.54413292574,-16707.81287869238,-9.968422823670686,8,worse
lead_delayed_censored|delayed_censored|0.25,hist_roas,propensity_ev_gbm,net_value_per_1k_leads,-29097.038356388068,-39945.54537695652,-19748.225610200072,-12.625512127428923,8,worse
lead_delayed_censored|delayed_censored|0.25,last_click_attribution,propensity_ev_gbm,net_value_per_1k_leads,-32350.394920018487,-40005.59314376092,-25234.49004410211,-14.037177886873767,8,worse
lead_delayed_censored|delayed_censored|0.25,lead_score_gbm,propensity_ev_gbm,net_value_per_1k_leads,-6181.57610659537,-11486.591385536085,-1178.518945799784,-2.6822511330714285,8,worse
lead_delayed_censored|delayed_censored|0.25,lead_score_logit,propensity_ev_gbm,net_value_per_1k_leads,-3249.8616839307524,-10333.52645341842,2750.658086785881,-1.4101492942468548,8,no meaningful evidence of difference
lead_delayed_censored|delayed_censored|0.25,lowest_cpl,propensity_ev_gbm,net_value_per_1k_leads,-31259.08435160484,-41233.25225123881,-20724.243264321696,-13.56364671000494,8,worse
lead_delayed_censored|delayed_censored|0.25,oracle,propensity_ev_gbm,net_value_per_1k_leads,41699.05041431695,33822.24960568104,50991.18280788006,18.093658201905804,8,better
lead_delayed_censored|delayed_censored|0.25,propensity_ev_logit,propensity_ev_gbm,net_value_per_1k_leads,3975.512504916658,1463.6604789892917,6525.13247010986,1.725016846346875,8,statistically better but below practical threshold
lead_delayed_censored|delayed_censored|0.25,random,propensity_ev_gbm,net_value_per_1k_leads,-37182.65451801922,-42036.20042699081,-32290.93218510643,-16.133946341799653,8,worse
lead_delayed_censored|delayed_censored|0.25,s_learner,propensity_ev_gbm,net_value_per_1k_leads,2459.163656381277,1300.254406767559,4061.223361608058,1.0670570724995396,8,statistically better but below practical threshold
lead_delayed_censored|delayed_censored|0.25,t_learner,propensity_ev_gbm,net_value_per_1k_leads,-4038.0625864593767,-8500.758881795884,1161.0893607092985,-1.7521579870848594,8,no meaningful evidence of difference
lead_delayed_censored|delayed_censored|0.25,x_learner,propensity_ev_gbm,net_value_per_1k_leads,-3671.7751486686957,-5937.594288026286,-1197.9175191257127,-1.593222000840891,8,statistically worse but below practical threshold
lead_easy_randomized|easy_randomized|0.25,call_everyone,propensity_ev_gbm,net_value_per_1k_leads,-37313.295486454874,-42745.30931192649,-32108.389194638912,-16.168936536171834,8,worse
lead_easy_randomized|easy_randomized|0.25,causal_forest,propensity_ev_gbm,net_value_per_1k_leads,-6983.581418886921,-12011.362485126858,-1938.0596171034958,-3.0261890107820033,8,worse
lead_easy_randomized|easy_randomized|0.25,class_transformation,propensity_ev_gbm,net_value_per_1k_leads,-18406.02599822046,-22205.23783879182,-14318.718362062247,-7.975866574325752,8,worse
lead_easy_randomized|easy_randomized|0.25,do_nothing,propensity_ev_gbm,net_value_per_1k_leads,-67678.09939972259,-80601.99623309453,-56768.63577831548,-29.326889512615686,8,worse
lead_easy_randomized|easy_randomized|0.25,dr_learner,propensity_ev_gbm,net_value_per_1k_leads,-8085.701016035686,-13566.176406346467,-2573.295982759879,-3.5037694975561755,8,worse
lead_easy_randomized|easy_randomized|0.25,existing_policy_capped,propensity_ev_gbm,net_value_per_1k_leads,-28338.7702265048,-35149.90164068142,-23351.467513646625,-12.280013634063662,8,worse
lead_easy_randomized|easy_randomized|0.25,existing_policy_replay,propensity_ev_gbm,net_value_per_1k_leads,-35368.360158015705,-40725.667180649296,-30728.9511612926,-15.326139471948244,8,worse
lead_easy_randomized|easy_randomized|0.25,fifo,propensity_ev_gbm,net_value_per_1k_leads,-39113.4538682781,-45260.80142335589,-31650.340626010904,-16.948997537251824,8,worse
lead_easy_randomized|easy_randomized|0.25,funnel_ev_gbm,propensity_ev_gbm,net_value_per_1k_leads,437.8291657820264,-475.32738818354846,1394.806096693952,0.1897241158392048,8,no meaningful evidence of difference
lead_easy_randomized|easy_randomized|0.25,hist_conversion_rate,propensity_ev_gbm,net_value_per_1k_leads,-21002.045040311743,-25946.87808596698,-16760.42179185546,-9.100797154459178,8,worse
lead_easy_randomized|easy_randomized|0.25,hist_net_profit,propensity_ev_gbm,net_value_per_1k_leads,-24496.602446127567,-31150.17119883059,-18171.743229429514,-10.615090549883247,8,worse
lead_easy_randomized|easy_randomized|0.25,hist_profit_per_agent_hour,propensity_ev_gbm,net_value_per_1k_leads,-24863.267308997827,-31269.369240684802,-18873.898061926673,-10.773977102799634,8,worse
lead_easy_randomized|easy_randomized|0.25,hist_roas,propensity_ev_gbm,net_value_per_1k_leads,-29160.837033451615,-38409.68627680844,-21238.842839818386,-12.636239098920864,8,worse
lead_easy_randomized|easy_randomized|0.25,last_click_attribution,propensity_ev_gbm,net_value_per_1k_leads,-32659.95788947252,-38603.98251399736,-27434.80514721373,-14.1525099700889,8,worse
lead_easy_randomized|easy_randomized|0.25,lead_score_gbm,propensity_ev_gbm,net_value_per_1k_leads,-6375.122940927304,-11706.046494338862,-1737.0937413934553,-2.762526249646469,8,worse
lead_easy_randomized|easy_randomized|0.25,lead_score_logit,propensity_ev_gbm,net_value_per_1k_leads,-4135.507164221148,-9733.179035363446,334.4101114014888,-1.7920355736857665,8,no meaningful evidence of difference
lead_easy_randomized|easy_randomized|0.25,lowest_cpl,propensity_ev_gbm,net_value_per_1k_leads,-31345.748597100905,-39994.187929464024,-22293.297204619343,-13.583024847786644,8,worse
lead_easy_randomized|easy_randomized|0.25,oracle,propensity_ev_gbm,net_value_per_1k_leads,41389.80446129546,32410.53974926071,51916.11421588759,17.935406477891654,8,better
lead_easy_randomized|easy_randomized|0.25,propensity_ev_logit,propensity_ev_gbm,net_value_per_1k_leads,3547.6693354521194,1879.2193527817492,5746.191998248374,1.537308339786585,8,statistically better but below practical threshold
lead_easy_randomized|easy_randomized|0.25,random,propensity_ev_gbm,net_value_per_1k_leads,-37491.996178077934,-40754.66140832932,-34105.382675634304,-16.24637274501252,8,worse
lead_easy_randomized|easy_randomized|0.25,s_learner,propensity_ev_gbm,net_value_per_1k_leads,3081.50384529899,-1313.9484084036485,8813.053779004815,1.3353052701736225,8,no meaningful evidence of difference
lead_easy_randomized|easy_randomized|0.25,t_learner,propensity_ev_gbm,net_value_per_1k_leads,-3885.3192071342473,-7115.439024199664,-244.81254464477763,-1.6836218528521016,8,statistically worse but below practical threshold
lead_easy_randomized|easy_randomized|0.25,x_learner,propensity_ev_gbm,net_value_per_1k_leads,-1558.795179776589,-5791.067894485306,3700.436039999353,-0.6754713033547941,8,no meaningful evidence of difference
lead_hidden_confounding|hidden_confounding|0.25,call_everyone,propensity_ev_gbm,net_value_per_1k_leads,-27340.00977411479,-32996.290217561684,-21141.21271943912,-10.141384101800202,8,worse
lead_hidden_confounding|hidden_confounding|0.25,causal_forest,propensity_ev_gbm,net_value_per_1k_leads,-2760.5837670295477,-6925.828958305716,966.3273862769856,-1.0239989143364387,8,no meaningful evidence of difference
lead_hidden_confounding|hidden_confounding|0.25,class_transformation,propensity_ev_gbm,net_value_per_1k_leads,-25992.054778501162,-30923.93941284694,-21748.762628708402,-9.641379548934207,8,worse
lead_hidden_confounding|hidden_confounding|0.25,do_nothing,propensity_ev_gbm,net_value_per_1k_leads,-59276.50899809999,-70093.32422583873,-49143.0641492982,-21.987769972661308,8,worse
lead_hidden_confounding|hidden_confounding|0.25,dr_learner,propensity_ev_gbm,net_value_per_1k_leads,-2091.358831441754,-5807.061878670007,1072.3210160286956,-0.775759532625462,8,no meaningful evidence of difference
lead_hidden_confounding|hidden_confounding|0.25,existing_policy_capped,propensity_ev_gbm,net_value_per_1k_leads,-6351.73149359021,-13782.39039486782,727.8605685514788,-2.356083604951273,8,no meaningful evidence of difference
lead_hidden_confounding|hidden_confounding|0.25,existing_policy_replay,propensity_ev_gbm,net_value_per_1k_leads,-11505.811397361267,-19461.013041513062,-3905.6617759262663,-4.267915547491391,8,worse
lead_hidden_confounding|hidden_confounding|0.25,fifo,propensity_ev_gbm,net_value_per_1k_leads,-26074.16356546203,-35196.069520009,-17786.04000811596,-9.671836624611313,8,worse
lead_hidden_confounding|hidden_confounding|0.25,funnel_ev_gbm,propensity_ev_gbm,net_value_per_1k_leads,2141.041118112713,416.75802484111773,3583.5840716859534,0.7941884635713089,8,statistically better but below practical threshold
lead_hidden_confounding|hidden_confounding|0.25,hist_conversion_rate,propensity_ev_gbm,net_value_per_1k_leads,-16614.33515622422,-24471.117235503367,-9652.403940993894,-6.162849092133066,8,worse
lead_hidden_confounding|hidden_confounding|0.25,hist_net_profit,propensity_ev_gbm,net_value_per_1k_leads,-18363.80669913453,-29134.108320617117,-9381.16226937997,-6.8117904435959495,8,worse
lead_hidden_confounding|hidden_confounding|0.25,hist_profit_per_agent_hour,propensity_ev_gbm,net_value_per_1k_leads,-18900.054622342064,-29328.47552161168,-10267.689718720252,-7.010703911731911,8,worse
lead_hidden_confounding|hidden_confounding|0.25,hist_roas,propensity_ev_gbm,net_value_per_1k_leads,-21881.94310180016,-32528.327418096145,-12452.514400660566,-8.116792631844543,8,worse
lead_hidden_confounding|hidden_confounding|0.25,last_click_attribution,propensity_ev_gbm,net_value_per_1k_leads,-24768.696960441135,-33663.60624476751,-16342.751848385273,-9.187592530224604,8,worse
lead_hidden_confounding|hidden_confounding|0.25,lead_score_gbm,propensity_ev_gbm,net_value_per_1k_leads,-5047.1358052299365,-9333.554453736808,-1232.3015449295635,-1.872162564595963,8,statistically worse but below practical threshold
lead_hidden_confounding|hidden_confounding|0.25,lead_score_logit,propensity_ev_gbm,net_value_per_1k_leads,-3738.418362670869,-8400.576186405375,395.7151933685418,-1.3867126186971461,8,no meaningful evidence of difference
lead_hidden_confounding|hidden_confounding|0.25,lowest_cpl,propensity_ev_gbm,net_value_per_1k_leads,-24562.393866498347,-35288.38505290574,-13515.003839969466,-9.111067359445608,8,worse
lead_hidden_confounding|hidden_confounding|0.25,oracle,propensity_ev_gbm,net_value_per_1k_leads,55067.73165265781,47491.91638893614,63016.92796581232,20.426584442307334,8,better
lead_hidden_confounding|hidden_confounding|0.25,propensity_ev_logit,propensity_ev_gbm,net_value_per_1k_leads,3584.0186625903516,1673.9628844233848,5397.182360256244,1.3294402666879022,8,statistically better but below practical threshold
lead_hidden_confounding|hidden_confounding|0.25,random,propensity_ev_gbm,net_value_per_1k_leads,-27042.655881329578,-31734.920937657836,-22327.428788305268,-10.031084944418208,8,worse
lead_hidden_confounding|hidden_confounding|0.25,s_learner,propensity_ev_gbm,net_value_per_1k_leads,802.9827146415591,-2184.993168030315,4484.316191552069,0.29785490947396487,8,no meaningful evidence of difference
lead_hidden_confounding|hidden_confounding|0.25,t_learner,propensity_ev_gbm,net_value_per_1k_leads,315.646149206048,-2242.3315482619505,3039.7037505526646,0.11708440727711165,8,no meaningful evidence of difference
lead_hidden_confounding|hidden_confounding|0.25,x_learner,propensity_ev_gbm,net_value_per_1k_leads,-4.21369791376128,-3114.9507539882397,3454.452234129996,-0.0015630107445267331,8,no meaningful evidence of difference
lead_misleading_attribution|misleading_attribution|0.25,call_everyone,propensity_ev_gbm,net_value_per_1k_leads,-35510.78244314922,-39241.65847345396,-32088.5286686363,-15.32068361308485,8,worse
lead_misleading_attribution|misleading_attribution|0.25,causal_forest,propensity_ev_gbm,net_value_per_1k_leads,-8147.599128892209,-11390.206777725041,-5357.665319321219,-3.5151798938771335,8,worse
lead_misleading_attribution|misleading_attribution|0.25,class_transformation,propensity_ev_gbm,net_value_per_1k_leads,-21987.881025448896,-23074.37544212427,-20960.992826142094,-9.486396675498865,8,worse
lead_misleading_attribution|misleading_attribution|0.25,do_nothing,propensity_ev_gbm,net_value_per_1k_leads,-65383.340417350686,-74732.7550217461,-57440.781656907035,-28.20882569131071,8,worse
lead_misleading_attribution|misleading_attribution|0.25,dr_learner,propensity_ev_gbm,net_value_per_1k_leads,-12203.741548362643,-17495.666864249004,-7161.914250402933,-5.265151886125017,8,worse
lead_misleading_attribution|misleading_attribution|0.25,existing_policy_capped,propensity_ev_gbm,net_value_per_1k_leads,-27689.42399452118,-30483.90733933223,-24401.99973653085,-11.94625618649133,8,worse
lead_misleading_attribution|misleading_attribution|0.25,existing_policy_replay,propensity_ev_gbm,net_value_per_1k_leads,-33668.95460665767,-36772.5433066671,-30431.424247679606,-14.52604999446957,8,worse
lead_misleading_attribution|misleading_attribution|0.25,fifo,propensity_ev_gbm,net_value_per_1k_leads,-36169.99071337504,-41817.73566606366,-30031.173733692405,-15.605090788832877,8,worse
lead_misleading_attribution|misleading_attribution|0.25,funnel_ev_gbm,propensity_ev_gbm,net_value_per_1k_leads,453.25431987566117,-1765.3727487977535,2510.1637008507023,0.19555091589987303,8,no meaningful evidence of difference
lead_misleading_attribution|misleading_attribution|0.25,hist_conversion_rate,propensity_ev_gbm,net_value_per_1k_leads,-20255.16483560678,-23329.48858309326,-16989.818215999294,-8.738837914203186,8,worse
lead_misleading_attribution|misleading_attribution|0.25,hist_net_profit,propensity_ev_gbm,net_value_per_1k_leads,-20432.696478958354,-23684.152671086045,-16596.81937784429,-8.815431724645265,8,worse
lead_misleading_attribution|misleading_attribution|0.25,hist_profit_per_agent_hour,propensity_ev_gbm,net_value_per_1k_leads,-20169.817664707818,-23204.00305082886,-16509.074807102967,-8.70201594316641,8,worse
lead_misleading_attribution|misleading_attribution|0.25,hist_roas,propensity_ev_gbm,net_value_per_1k_leads,-26103.504473796485,-33684.4349663394,-18818.639727673104,-11.26203101483433,8,worse
lead_misleading_attribution|misleading_attribution|0.25,last_click_attribution,propensity_ev_gbm,net_value_per_1k_leads,-30586.981941460745,-34213.04597889866,-26287.874712080367,-13.196371376904574,8,worse
lead_misleading_attribution|misleading_attribution|0.25,lead_score_gbm,propensity_ev_gbm,net_value_per_1k_leads,-4940.5405861101535,-8572.163402496037,-788.1443612180192,-2.1315345365475356,8,worse
lead_misleading_attribution|misleading_attribution|0.25,lead_score_logit,propensity_ev_gbm,net_value_per_1k_leads,-27.280545644865924,-3281.441969408137,2703.3147917350652,-0.011769850728759239,8,no meaningful evidence of difference
lead_misleading_attribution|misleading_attribution|0.25,lowest_cpl,propensity_ev_gbm,net_value_per_1k_leads,-34475.511495283,-44467.811685982706,-25168.271701127836,-14.87402889148108,8,worse
lead_misleading_attribution|misleading_attribution|0.25,oracle,propensity_ev_gbm,net_value_per_1k_leads,40290.00360854699,32299.986112562816,52475.5014845086,17.38261890018365,8,better
lead_misleading_attribution|misleading_attribution|0.25,propensity_ev_logit,propensity_ev_gbm,net_value_per_1k_leads,3191.6254102262646,1245.6290859176956,5259.623557319501,1.3769869250231679,8,statistically better but below practical threshold
lead_misleading_attribution|misleading_attribution|0.25,random,propensity_ev_gbm,net_value_per_1k_leads,-35730.17563672606,-40225.45775790798,-30693.779584672673,-15.415338066588829,8,worse
lead_misleading_attribution|misleading_attribution|0.25,s_learner,propensity_ev_gbm,net_value_per_1k_leads,-1065.0794031253645,-3527.8963042976175,1160.5684186727303,-0.45951520736612217,8,no meaningful evidence of difference
lead_misleading_attribution|misleading_attribution|0.25,t_learner,propensity_ev_gbm,net_value_per_1k_leads,-4869.315459095342,-9228.163313613286,-648.2065001294577,-2.1008053449831796,8,worse
lead_misleading_attribution|misleading_attribution|0.25,x_learner,propensity_ev_gbm,net_value_per_1k_leads,-4971.7292126373795,-6825.841253550163,-3138.896568979002,-2.144990479967405,8,worse
lead_negative_control_null_effect|negative_control_null_effect|0.25,call_everyone,propensity_ev_gbm,net_value_per_1k_leads,3.523367697507638,-8.868159486108198,13.985362093538871,0.0021794397410927644,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,causal_forest,propensity_ev_gbm,net_value_per_1k_leads,42.350830133767886,-5.931363524416156,109.54943320157327,0.02619683501301744,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,class_transformation,propensity_ev_gbm,net_value_per_1k_leads,1.919718861392539,-11.794121940669356,13.5726063792481,0.001187475148053344,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,do_nothing,propensity_ev_gbm,net_value_per_1k_leads,1429.4699066561989,1415.9205177389351,1440.9780667727775,0.8842232178794421,8,statistically better but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,dr_learner,propensity_ev_gbm,net_value_per_1k_leads,361.777327709935,73.56807047614176,717.685413047691,0.22378359374615447,8,statistically better but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,existing_policy_capped,propensity_ev_gbm,net_value_per_1k_leads,-5.021783419651911,-14.705587654487317,0.06606106036088022,-0.0031063105799863434,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,existing_policy_replay,propensity_ev_gbm,net_value_per_1k_leads,-5.244652313975166,-15.216129879054098,0.00974307078649872,-0.003244169971069795,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,fifo,propensity_ev_gbm,net_value_per_1k_leads,5.409625480124305,-6.274936102885476,15.664510148035333,0.0033462169628650797,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,funnel_ev_gbm,propensity_ev_gbm,net_value_per_1k_leads,0.13172827784183028,-5.6418209084313276,4.816316348721551,8.148279385012213e-05,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,hist_conversion_rate,propensity_ev_gbm,net_value_per_1k_leads,10.454990967224148,0.4930298808620154,21.104917153428687,0.006467114636616718,8,statistically better but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,hist_net_profit,propensity_ev_gbm,net_value_per_1k_leads,14.982222840302711,3.7547518475676043,26.192010628779826,0.009267511844182893,8,statistically better but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,hist_profit_per_agent_hour,propensity_ev_gbm,net_value_per_1k_leads,14.305699377619021,3.46962606075067,25.0818998718878,0.008849036610559814,8,statistically better but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,hist_roas,propensity_ev_gbm,net_value_per_1k_leads,13.976186661771862,-5.425182954722231,31.57394366110202,0.008645210847889424,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,last_click_attribution,propensity_ev_gbm,net_value_per_1k_leads,13.826719108283214,-1.4733736344805948,31.862720247476656,0.008552755119721313,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,lead_score_gbm,propensity_ev_gbm,net_value_per_1k_leads,7.148934502456541,-2.7872448705258175,17.886066633880546,0.004422096499364651,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,lead_score_logit,propensity_ev_gbm,net_value_per_1k_leads,5.278137333518316,-1.288225984924793,11.861146419028726,0.0032648827063245438,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,lowest_cpl,propensity_ev_gbm,net_value_per_1k_leads,16.411195578622937,0.8861896501049161,32.6527173267953,0.010151427530029787,8,statistically better but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,oracle,propensity_ev_gbm,net_value_per_1k_leads,1429.4699066561989,1415.9205177389351,1440.9780667727775,0.8842232178794421,8,statistically better but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,propensity_ev_logit,propensity_ev_gbm,net_value_per_1k_leads,3.693961996015787,-5.362669440599348,11.990898923732484,0.002284963781071761,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,random,propensity_ev_gbm,net_value_per_1k_leads,4.435701358977894,-3.3435128739733955,14.30105053011539,0.0027437794324487045,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,s_learner,propensity_ev_gbm,net_value_per_1k_leads,512.8008951985357,202.74747840056625,827.2502875099791,0.31720182115940276,8,statistically better but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,t_learner,propensity_ev_gbm,net_value_per_1k_leads,-1.204935330508306,-11.274387901929003,7.707890297000448,-0.0007453334906300549,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,x_learner,propensity_ev_gbm,net_value_per_1k_leads,-1.0162843366670131,-7.420662145288952,3.5827093585376133,-0.0006286401709219806,8,no meaningful evidence of difference
lead_noisy_crm|noisy_crm|0.25,call_everyone,propensity_ev_gbm,net_value_per_1k_leads,-30773.526865379587,-35818.101023875,-25612.361257279324,-13.728568513539157,8,worse
lead_noisy_crm|noisy_crm|0.25,class_transformation,propensity_ev_gbm,net_value_per_1k_leads,-15298.708060484136,-18163.039220372637,-12368.581108504492,-6.825001329739509,8,worse
lead_noisy_crm|noisy_crm|0.25,do_nothing,propensity_ev_gbm,net_value_per_1k_leads,-61534.92119083179,-73388.50416685062,-50746.094070261206,-27.451724504608432,8,worse
lead_noisy_crm|noisy_crm|0.25,existing_policy_capped,propensity_ev_gbm,net_value_per_1k_leads,-21795.74620656095,-26660.745406491467,-17827.029469506422,-9.723435224355532,8,worse
lead_noisy_crm|noisy_crm|0.25,existing_policy_replay,propensity_ev_gbm,net_value_per_1k_leads,-29892.122055619187,-35022.295702049974,-25028.095636186546,-13.335359559235915,8,worse
lead_noisy_crm|noisy_crm|0.25,fifo,propensity_ev_gbm,net_value_per_1k_leads,-32588.87644474057,-39199.15365547719,-24913.745450006667,-14.538425348776308,8,worse
lead_noisy_crm|noisy_crm|0.25,funnel_ev_gbm,propensity_ev_gbm,net_value_per_1k_leads,1231.2487187184597,-674.122298253038,3340.4198378479805,0.5492799855563509,8,no meaningful evidence of difference
lead_noisy_crm|noisy_crm|0.25,hist_conversion_rate,propensity_ev_gbm,net_value_per_1k_leads,-15875.022348229539,-19931.47924325343,-12330.736202171272,-7.08210446319755,8,worse
